LECROYWRHRO66Zi	56744	Histogram
Segments	1	SegmentSize	2000
Segment	TrigTime	TimeSinceSegment1
#1	13-Nov-2013 11:38:33	0                 
Time	Ampl
-8.07e-011	8
-8.06e-011	6
-8.05e-011	5
-8.04e-011	8
-8.03e-011	13
-8.02e-011	7
-8.01e-011	16
-8e-011	5
-7.99e-011	7
-7.98e-011	11
-7.97e-011	7
-7.96e-011	9
-7.95e-011	8
-7.94e-011	6
-7.93e-011	2
-7.92e-011	4
-7.91e-011	5
-7.9e-011	8
-7.89e-011	7
-7.88e-011	7
-7.87e-011	1
-7.86e-011	4
-7.85e-011	5
-7.84e-011	2
-7.83e-011	2
-7.82e-011	6
-7.81e-011	4
-7.8e-011	4
-7.79e-011	4
-7.78e-011	6
-7.77e-011	5
-7.76e-011	2
-7.75e-011	4
-7.74e-011	5
-7.73e-011	6
-7.72e-011	3
-7.71e-011	6
-7.7e-011	4
-7.69e-011	6
-7.68e-011	6
-7.67e-011	4
-7.66e-011	6
-7.65e-011	4
-7.64e-011	7
-7.63e-011	7
-7.62e-011	2
-7.61e-011	3
-7.6e-011	8
-7.59e-011	5
-7.58e-011	4
-7.57e-011	4
-7.56e-011	4
-7.55e-011	7
-7.54e-011	7
-7.53e-011	6
-7.52e-011	3
-7.51e-011	3
-7.5e-011	2
-7.49e-011	1
-7.48e-011	4
-7.47e-011	6
-7.46e-011	2
